Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
NCN19,OUT027,5055.995437096066
FDK56,OUT027,5103.3270871387285
FDK58,OUT017,1766.0702715376524
NCJ42,OUT035,1776.4808934197124
FDZ34,OUT027,5102.649133846013
FDA52,OUT018,2597.862546561502
NCR29,OUT013,846.1238142623266
FDT48,OUT035,3425.5457268934383
DRJ51,OUT019,633.1848663463448
NCS54,OUT046,2896.977390988406
FDV01,OUT035,2532.1339452156744
DRG51,OUT027,4225.779670818055
NCG42,OUT013,2111.74314580159
FDA51,OUT049,1805.9051729493308
FDV19,OUT010,571.3208840934473
NCT18,OUT045,3079.494027989209
NCS41,OUT045,3059.050928962818
FDO03,OUT046,3783.609907929952
FDL12,OUT010,178.67681077169829
FDY37,OUT010,533.3796204537206
FDI58,OUT049,1515.6251063826035
FDT28,OUT018,2032.2647395584795
NCC42,OUT010,442.7496898501382
FDO01,OUT017,1930.2011279715664
FDJ02,OUT013,2399.9486734497746
FDQ04,OUT018,597.6231408094591
DRL47,OUT013,2002.2838911142403
FDZ32,OUT035,1755.3815605231516
FDC35,OUT035,3517.049124717444
FDX14,OUT045,1065.7277525877096
FDZ35,OUT013,1658.139669302578
FDL14,OUT013,2480.993164644871
FDO04,OUT049,896.345002026307
DRK11,OUT017,2472.4887777373833
FDB44,OUT018,2901.892605534325
FDZ50,OUT049,3108.2375395797408
FDI12,OUT027,2383.3698433907216
FDU43,OUT017,4062.1133661630283
FDD58,OUT010,330.3930014246457
FDB27,OUT017,3257.50411975745
FDB04,OUT018,1107.2622520692391
NCO17,OUT013,1857.912060528838
FDL12,OUT017,1014.7572335191787
DRJ13,OUT049,2583.958420325956
FDD57,OUT045,1551.9493746521448
FDW19,OUT035,1867.5407308743281
DRD27,OUT018,1345.8366975542276
FDH27,OUT027,3707.891955261121
NCW30,OUT027,6352.312614774387
FDR40,OUT018,1019.4548541411166
FDG05,OUT013,2469.3915275841327
NCY41,OUT019,61.108560964547436
FDI38,OUT018,2967.7248951860224
FDR20,OUT046,724.0063422938982
FDE09,OUT017,1775.4268190944986
FDN50,OUT019,286.3212401667289
DRF27,OUT045,2411.366998706653
DRF51,OUT013,668.3594975225525
NCO02,OUT019,198.95686512791212
FDB51,OUT027,1712.9346138785027
FDJ50,OUT013,810.1632914932106
FDN52,OUT013,1345.9831031763201
FDX14,OUT013,1157.5370173276121
FDT27,OUT019,679.5438312219533
FDV10,OUT013,694.5878557583189
FDU33,OUT046,756.2143602435754
FDU58,OUT046,3176.136649697211
NCP42,OUT027,5221.789584805716
FDL51,OUT027,5422.439726205083
DRH15,OUT027,1271.469269649857
FDU16,OUT017,1382.7596664462096
FDW15,OUT017,2504.818758600673
FDQ44,OUT045,1894.6312080478467
NCI06,OUT027,4867.024943768516
DRK23,OUT019,769.8708484433616
FDC28,OUT035,1780.8456212265362
NCY17,OUT019,66.10874261911692
NCV05,OUT018,2138.1401613138687
FDM34,OUT019,375.5747436091165
DRD60,OUT027,5077.4982867929375
FDT38,OUT046,1269.9355204007436
FDQ57,OUT018,2101.2574995678815
FDE59,OUT027,1202.6735039213113
NCM43,OUT046,2613.1827478078526
DRI51,OUT049,2775.986258198754
NCG30,OUT017,1987.088658065794
NCK54,OUT035,1906.3924879508984
FDQ16,OUT019,293.483351262089
FDI36,OUT013,3182.500774327111
FDX16,OUT027,3768.340332264129
FDA34,OUT046,2856.8083875543716
FDJ48,OUT018,3430.1605762002405
FDU47,OUT035,2205.4026665085667
FDS39,OUT046,2268.0323403970947
FDD11,OUT046,3785.6522965660874
FDM16,OUT027,1907.1112133298482
FDU56,OUT018,2733.631271308249
FDQ32,OUT017,2066.0647000907597
DRK35,OUT013,675.1287858429897
FDA58,OUT049,3764.1334521973477
DRG48,OUT019,446.12848051205526
FDT59,OUT010,990.1619066869737
FDQ31,OUT019,251.62498521453333
FDS51,OUT018,858.8409308606238
FDW32,OUT027,2396.2234262923175
FDI15,OUT027,6149.27984161254
NCV30,OUT017,1023.1421557897479
DRG25,OUT049,3127.8012332446037
FDT02,OUT013,654.973514377458
FDO33,OUT027,2935.0659889581357
FDP38,OUT035,858.7256155245224
FDZ45,OUT035,3377.100566143537
NCA54,OUT027,4893.640389591545
FDU33,OUT017,798.4745810650205
FDN58,OUT017,4046.7179344458723
FDI05,OUT045,1188.9307476996378
FDM57,OUT019,241.48343181538533
NCS42,OUT027,2389.9569007440905
FDB57,OUT045,3729.837764338855
FDC03,OUT045,3210.4381319010795
FDZ58,OUT013,1875.8372652555065
NCK29,OUT045,1933.755560962835
NCR53,OUT045,3639.593437182836
FDE26,OUT027,3736.8860060612815
FDU52,OUT049,2450.481877103166
FDE41,OUT027,2199.2053179385875
FDU38,OUT018,2774.467054921133
FDA52,OUT017,2936.216703279152
FDW46,OUT046,1103.6035382397076
DRI59,OUT035,3865.062320183038
FDT38,OUT035,1321.7625530116686
FDL33,OUT018,2852.521547838497
FDQ01,OUT027,5878.650111338258
FDJ08,OUT046,3027.1901681773147
FDQ47,OUT049,741.6709665739966
NCZ18,OUT013,3950.781510266971
FDE29,OUT017,1035.1698720382708
FDF10,OUT027,3708.22433760923
FDC48,OUT049,1296.0101694759132
FDY58,OUT013,3860.7667920559347
NCX30,OUT010,992.8942093596553
FDV11,OUT013,2816.334031699341
FDT46,OUT046,792.1370490627058
DRD01,OUT019,151.77197005329012
FDQ11,OUT013,4309.934471149835
NCM41,OUT017,1537.0816010031099
NCC55,OUT013,665.1283683923069
FDG45,OUT027,5597.344253808665
NCQ54,OUT049,2813.7111843340854
FDM34,OUT045,2025.9947158291097
FDD17,OUT019,728.7699097697092
FDN38,OUT027,5947.551458315897
FDB53,OUT018,2064.0011119310648
NCL06,OUT035,4137.877036522398
NCV18,OUT019,211.78644515204397
FDX25,OUT013,3117.136625041329
FDB39,OUT046,852.4088311796949
FDC33,OUT049,3321.2351002657306
NCO14,OUT018,552.0771383315745
FDA58,OUT027,5920.1567992164055
NCQ02,OUT017,3221.4795452689586
NCR53,OUT017,3801.5680821468145
FDN52,OUT046,1384.4564506747454
FDG26,OUT046,3963.860455996228
FDE23,OUT027,1346.8035485474609
DRI37,OUT013,965.346863026654
DRH37,OUT018,2382.0370809272185
FDO01,OUT035,1893.9485236219875
FDK45,OUT049,1845.5590551253435
FDP23,OUT049,3683.6485425857068
FDM33,OUT035,3748.5648030270395
FDD36,OUT017,1975.5626882453519
FDL56,OUT017,1359.1416355777844
FDT27,OUT010,853.3221748937194
FDG52,OUT017,724.5552882863155
NCL42,OUT035,4083.509543726369
DRJ24,OUT046,3109.6867228650535
FDV38,OUT046,771.3941310701762
FDT35,OUT045,2730.3896081743546
FDY51,OUT045,3592.8276408150696
FDC37,OUT017,1766.5396815872075
NCP43,OUT013,3017.536027446726
FDO33,OUT045,1795.3128132185918
FDW04,OUT018,1779.660617692953
NCC31,OUT046,2436.772093688046
FDK22,OUT049,3607.75113814819
FDJ50,OUT017,948.3987954506086
FDV13,OUT017,1525.0023830985233
DRL60,OUT017,2508.6349724817633
FDW03,OUT017,1795.8220137244057
FDY27,OUT035,2977.2871996004633
FDB39,OUT027,1506.388799092937
FDU59,OUT045,2494.5619228982014
FDZ57,OUT049,2172.727934384276
FDO21,OUT049,3752.28529772614
FDS43,OUT018,2711.5834035733255
FDU28,OUT010,629.3325034789805
FDC51,OUT010,447.01166348800285
FDW16,OUT010,293.1356529282823
FDP32,OUT010,436.6353196228667
FDB60,OUT019,583.3416099696864
NCQ30,OUT046,1852.5221167386521
FDD26,OUT049,3161.424173974501
FDI44,OUT045,1143.9088265282646
DRH23,OUT046,893.511219259023
FDO44,OUT046,1715.9298585837546
FDG04,OUT046,3035.783047431663
FDM32,OUT027,2564.8798367959644
FDM09,OUT013,2716.7484250665543
FDZ47,OUT013,1536.1693595875938
FDM40,OUT027,3592.5440257442
FDY48,OUT017,1715.4429116201309
NCM30,OUT045,681.8537196898458
FDX36,OUT010,795.6322069822157
DRF03,OUT017,683.0570038813512
FDN51,OUT049,4238.0366703173095
FDM57,OUT049,1346.8017468967685
FDB35,OUT049,1536.256924909459
FDY13,OUT027,2045.8410832880381
FDA37,OUT017,2111.295797943167
NCX53,OUT017,2366.315052208351
FDD59,OUT018,1046.2503188181893
FDX10,OUT019,71.60320308007582
FDC03,OUT018,2800.4581415411644
FDW43,OUT035,4013.7657723100765
FDW10,OUT046,2544.6743413392905
FDY14,OUT027,6225.52333238127
FDV43,OUT045,715.7023270013472
FDO40,OUT013,2395.3955663511088
FDP46,OUT027,2460.833411870063
NCE43,OUT019,421.08017606826735
FDD05,OUT035,1974.0799524487406
FDJ60,OUT010,539.4303107760031
DRE27,OUT018,1302.1354486609678
FDO11,OUT035,4245.96553314453
DRG11,OUT027,2794.845122225295
FDK33,OUT010,789.8491542133739
DRM23,OUT045,2711.3838196381544
FDJ02,OUT027,3840.0314677121596
NCZ05,OUT045,1630.6809065440868
NCL30,OUT013,1999.0908374121777
FDZ19,OUT018,2499.833853919887
FDM45,OUT049,1924.595487723778
FDO36,OUT046,2880.1802889093465
NCK31,OUT045,798.5168447292817
DRJ37,OUT045,2407.117251182606
FDP24,OUT018,1571.3890715189807
FDF46,OUT013,1826.6263508533634
FDX46,OUT019,177.62681413553508
NCL18,OUT045,3032.9020444185285
FDJ26,OUT013,3419.948681935269
FDJ07,OUT045,1771.1175448720426
FDY15,OUT013,2387.8589827384785
DRG01,OUT045,1137.3374619272943
FDF58,OUT045,1094.7547792787384
FDZ14,OUT019,327.1546912196807
FDP31,OUT049,911.1185832171781
FDH45,OUT013,706.2752915055709
FDA09,OUT010,624.0515457026199
FDW31,OUT035,3478.5591708029287
FDA57,OUT046,704.6718814241262
NCE55,OUT035,2879.283655627312
FDC17,OUT019,711.0648260646249
FDC59,OUT013,1054.355904997555
FDA22,OUT013,2770.9950871052138
FDK52,OUT035,3849.763782899694
NCM26,OUT046,2347.1587964947535
NCT53,OUT035,2703.593763223666
FDW45,OUT018,2116.040740003793
NCI18,OUT035,3752.1137916657767
FDE38,OUT018,2334.8760791340155
FDF08,OUT019,242.06704670595053
FDY58,OUT010,866.9718448244613
FDF58,OUT019,213.9954236429922
FDX39,OUT017,3675.2054773900772
FDB44,OUT049,3384.864785402148
FDF28,OUT013,2064.599099084988
FDE39,OUT013,1794.7178958231302
FDT37,OUT018,3447.120329818715
FDZ45,OUT017,3455.1239330834596
FDO40,OUT035,2532.5164951070797
FDM57,OUT027,2258.10514349638
DRG36,OUT017,2845.3630862845084
FDY36,OUT010,214.20285473149707
DRL60,OUT027,3877.933272458271
FDS25,OUT019,320.5753574988677
DRF49,OUT027,2886.9439503744575
FDP16,OUT045,3976.4878215480444
FDS60,OUT049,2707.102950307015
FDU15,OUT027,1200.620868399467
FDK43,OUT046,2045.7724351943834
FDN25,OUT046,810.7037740457084
FDE53,OUT049,1692.048798421143
FDB22,OUT013,2440.659565497398
FDE39,OUT017,1911.9623630647611
FDX35,OUT035,3891.5142271480418
NCG54,OUT049,2759.591272968866
FDH27,OUT035,2354.5136217721665
NCK42,OUT013,3550.1602638914214
FDS25,OUT049,1759.8970400695205
FDI10,OUT018,2487.7088074672874
FDU35,OUT035,1661.5426451003468
FDI04,OUT017,3533.337321910874
DRK23,OUT035,4294.297388578015
FDB53,OUT019,380.13513798145766
FDY02,OUT049,4134.991611207298
FDM60,OUT035,729.3921984506125
NCJ31,OUT010,768.6772043393621
DRP35,OUT017,2045.6365075779395
NCQ30,OUT018,1692.8270875485607
DRL11,OUT010,520.2909818150955
FDU01,OUT013,3143.964654432249
FDR39,OUT035,3037.4401556076773
FDO08,OUT046,2632.2754154156423
FDC02,OUT045,4393.9853504359535
NCZ29,OUT035,2083.566378428002
FDF29,OUT010,496.263451064107
FDZ23,OUT017,3277.0157855329517
NCU53,OUT018,2344.5334500344616
NCW30,OUT013,4098.060553191489
NCM26,OUT027,3972.175510538966
FDV50,OUT027,3101.3749142265233
FDW15,OUT049,2406.0917735768835
FDI35,OUT027,5026.673068154492
FDO11,OUT017,4252.700773070199
FDN48,OUT046,1477.3351241533849
NCA17,OUT049,2315.708425312576
NCN54,OUT013,1195.1584061887595
FDP22,OUT013,805.7622307105397
NCB54,OUT035,2051.098231285754
FDD08,OUT045,647.1699643193846
DRM48,OUT010,55.00266154184123
FDG41,OUT027,2869.766852157561
FDE44,OUT027,1453.171535661803
FDE26,OUT035,2372.603351496846
NCS38,OUT013,1754.4919727005565
NCJ54,OUT018,3213.111556223558
FDI40,OUT019,271.09033575393323
FDN45,OUT018,3289.1794840781677
FDU43,OUT046,3771.145767230761
FDI04,OUT010,724.2772591888642
NCC07,OUT018,1454.3436774541499
NCC07,OUT019,297.40308750575525
NCD18,OUT045,3721.037005802707
FDU55,OUT035,4581.554731148556
FDX59,OUT035,701.9968841470557
FDR52,OUT049,3158.189403524363
NCP17,OUT013,1042.399432632633
FDQ32,OUT045,1929.2524248115083
NCT17,OUT049,3122.291466499309
FDO10,OUT049,1008.8343210888036
FDE32,OUT049,654.0443542971215
FDN44,OUT045,2582.8258836694267
FDH02,OUT035,1469.3565413575582
FDK60,OUT013,1590.7098632960272
FDS24,OUT019,247.75821461262788
FDL03,OUT010,739.2640383888224
FDB46,OUT027,5570.96472904949
FDO48,OUT049,3813.900678450169
FDZ39,OUT049,1724.7778268850095
FDT02,OUT027,1162.420175480256
FDC50,OUT013,1519.8664837999427
FDP39,OUT035,842.6501615137607
DRG15,OUT018,868.8125351444697
FDP10,OUT018,1410.6681482913743
FDF53,OUT027,4922.342815160832
FDN34,OUT045,2840.4179426109267
FDK02,OUT045,1857.9885499225109
FDC23,OUT045,3022.0149148493792
FDJ10,OUT019,376.5183038919916
FDE53,OUT035,1771.9796438546418
FDR25,OUT035,4179.221158773354
FDW50,OUT046,2589.9059931727584
FDS09,OUT049,843.9593016602012
FDW49,OUT010,545.3085773578445
FDU51,OUT046,2879.1908176083357
FDF28,OUT018,1743.236235028753
NCY30,OUT018,2595.4743864811253
FDD44,OUT045,4378.72437770149
FDX09,OUT017,2963.2662406799086
NCF30,OUT013,2000.9233219384337
FDZ50,OUT019,523.6018165558359
FDW37,OUT013,1436.2518493153225
FDD11,OUT049,3864.574374176288
DRH39,OUT018,983.4367343022762
FDA36,OUT049,3098.8044864480917
NCG43,OUT049,1465.3215071070097
FDF02,OUT035,1736.5276291084572
FDP57,OUT027,2640.1146525362474
NCE42,OUT017,3536.2716437330587
NCR38,OUT027,5931.9276134969905
FDP03,OUT019,368.22254922747805
FDO51,OUT035,753.0153046678545
NCQ42,OUT046,1989.630140749033
NCM41,OUT046,1465.9670853778846
FDH48,OUT027,2225.552447654
DRF60,OUT046,3779.673450537104
FDJ27,OUT035,1677.1348974122598
FDQ14,OUT013,2309.9956885643765
FDN27,OUT017,1808.6363824884927
NCQ02,OUT046,3021.904912671531
FDJ33,OUT049,2044.4380362077789
FDP07,OUT027,5261.087995226703
DRE01,OUT049,3833.9640732746025
FDU36,OUT045,1595.3196812571002
FDL28,OUT017,3969.709366388989
NCX53,OUT046,2231.276778492306
FDZ39,OUT013,1697.789377073559
NCP42,OUT013,3171.523605746422
FDJ14,OUT035,1300.288905744428
FDK04,OUT049,884.6467033353047
NCC19,OUT017,3231.791807100318
FDS09,OUT018,700.2289870830969
FDZ02,OUT046,1607.7057107330281
FDD35,OUT018,1637.7155923683144
NCY42,OUT017,2368.2696998052793
FDB05,OUT045,3950.193360183819
FDF20,OUT035,3289.839198374064
NCO41,OUT018,1314.6559695428946
FDC40,OUT027,2084.144247941651
FDV58,OUT045,2890.076749985392
FDZ57,OUT045,2119.9082026482015
DRM35,OUT046,2882.7110807536055
DRN36,OUT018,1262.8791424386654
FDQ13,OUT046,1297.0741568181563
DRO35,OUT010,391.8344407087758
NCD43,OUT035,1741.3452676459808
FDA51,OUT018,1545.1457842819505
NCX17,OUT027,5802.65341261084
NCZ17,OUT049,706.3219413725863
FDR11,OUT027,4082.5485040526837
FDW34,OUT049,3954.291439524391
FDN50,OUT017,1615.2412577429736
FDS09,OUT046,806.2693931514553
FDS48,OUT018,2112.3686791700056
FDL44,OUT049,2700.081744810313
DRF48,OUT018,2697.5665191664107
FDA14,OUT018,2091.8843104213975
NCD30,OUT049,1609.5891439464756
FDI16,OUT017,862.2961218288663
NCG06,OUT035,4040.630906160195
DRZ24,OUT035,1920.3139979081272
NCS17,OUT045,1484.6397250832244
FDB37,OUT045,3868.559946725454
FDE10,OUT035,2152.161734562672
FDC57,OUT045,3150.9563860048283
FDM12,OUT018,2762.122301223114
FDE24,OUT049,2176.342871674895
FDW22,OUT045,3722.7532490297526
DRD01,OUT027,1542.4740059160167
NCZ18,OUT027,5947.910779745212
FDN49,OUT045,645.8600050437296
FDR22,OUT035,1908.4844381926246
FDV08,OUT019,109.01357210229142
FDY39,OUT046,3229.6103633893313
FDV36,OUT049,2063.6339314787465
FDO60,OUT045,721.8907626895113
FDU04,OUT027,3149.471791671387
FDR20,OUT027,1397.5857335124138
FDW19,OUT019,314.867472236178
FDU40,OUT049,2850.9810148134598
FDK15,OUT045,1544.2069076451753
DRF15,OUT035,2483.3933576362247
FDQ25,OUT017,2985.7425195579603
FDI48,OUT019,146.68288346615537
FDS49,OUT046,1195.1136872562274
FDV22,OUT046,2606.8758030639506
NCV42,OUT046,1729.1004382267372
FDX26,OUT046,2993.8390938878124
FDI33,OUT018,1259.438613940688
FDZ14,OUT049,1910.348785772308
FDG10,OUT013,910.6030701541583
FDM38,OUT018,727.0385408064903
FDG26,OUT027,6165.653188785531
FDH46,OUT035,1728.7979195176479
FDN13,OUT018,1301.627118230415
FDU57,OUT035,2466.775743634203
NCI06,OUT046,2917.363501936527
FDM38,OUT045,896.3871354684685
NCG42,OUT010,403.58896637166436
FDL39,OUT045,2997.213379459968
FDT31,OUT019,609.3839615725572
FDV59,OUT013,3607.0898580406906
FDB49,OUT035,1714.3237263536378
FDD58,OUT049,1652.3982596823219
DRN59,OUT046,721.1153184564705
FDX48,OUT049,2500.277593488921
FDQ11,OUT049,4242.437435411801
FDY12,OUT049,868.2584848025708
FDQ11,OUT045,4174.664328613518
DRI11,OUT017,1900.519829082277
FDY32,OUT027,4207.878180177833
FDS51,OUT045,989.7078199451475
FDR19,OUT010,478.0901232145142
DRB13,OUT018,2730.58749988473
FDS21,OUT035,1140.6229438236112
FDQ40,OUT045,2900.701477755778
NCE55,OUT013,2833.2082334448583
FDX43,OUT027,4316.311406458731
FDS12,OUT049,2009.4863964925523
DRK01,OUT027,2506.6488876104986
FDN25,OUT017,795.1288924037634
FDB60,OUT046,3178.9116937860185
FDQ13,OUT017,1384.9954799054515
DRK13,OUT045,3182.8931341345988
DRF25,OUT018,530.9414929446232
NCD42,OUT019,64.30266068056217
FDW25,OUT045,1348.205945233374
NCV29,OUT027,4836.757608075347
NCK42,OUT035,3553.818770027239
DRJ13,OUT027,4044.9273000081935
DRD15,OUT017,3921.3564381961887
FDM27,OUT045,2475.24167878793
FDZ50,OUT018,2751.299546589927
FDC04,OUT046,3846.7231029022137
FDF50,OUT049,3261.1401707239565
FDP15,OUT045,4169.226426008933
FDK46,OUT035,4258.08479986801
FDZ56,OUT018,2437.989033357096
FDY60,OUT049,2369.1413980550283
FDB10,OUT035,3914.6885327920427
FDR57,OUT045,2535.6334117125352
FDU58,OUT049,3269.437937387317
FDH02,OUT046,1430.7292932315845
FDP48,OUT013,3100.2071407878693
FDI46,OUT035,4200.934912774238
FDW56,OUT013,3185.5347676085134
NCM19,OUT010,406.392646566138
FDS50,OUT027,5741.639872705214
FDK24,OUT013,725.753924823092
FDO36,OUT017,3065.9615770556125
FDK45,OUT027,2848.9878133625266
NCL05,OUT045,791.1059124504967
FDL32,OUT018,1524.2688206050461
FDA28,OUT049,2077.1122910841227
FDY36,OUT018,943.286765519383
FDP32,OUT018,1805.422549958173
FDL50,OUT046,2010.4795483374758
DRC24,OUT049,2461.027709393507
NCS18,OUT017,1784.9154765035505
FDD16,OUT017,1208.177261312511
NCV18,OUT013,1360.5202520054638
FDX07,OUT046,3088.975987984837
NCZ05,OUT027,2726.9698596875087
NCI31,OUT013,635.9554260372657
FDK14,OUT049,1298.6951804180862
NCR06,OUT045,716.0906726102627
NCF54,OUT049,2814.619916259294
DRG23,OUT010,479.14236342733204
FDD53,OUT046,693.8143834877661
NCM31,OUT027,3443.9909657257676
FDT16,OUT017,4251.953583705357
FDR40,OUT035,1293.3900029808628
DRG25,OUT017,3233.005933722055
FDT10,OUT035,1069.0737699343877
FDY32,OUT013,2619.746405210237
FDN50,OUT035,1555.243831317681
FDZ35,OUT019,319.0300514202438
NCP54,OUT045,1955.5931233160975
NCD07,OUT035,1818.4165814074097
FDS02,OUT018,2922.9011814231185
DRN59,OUT018,599.4885861059787
DRB24,OUT013,2444.991607477835
FDP37,OUT027,3349.350773194025
DRB01,OUT018,2765.8761181637765
FDR47,OUT046,3096.591639637697
NCM31,OUT010,464.16088625332895
NCF06,OUT027,6299.931083017002
NCV17,OUT027,3383.766753387432
FDS10,OUT049,2931.5920839840583
FDN52,OUT035,1411.446233501484
FDZ48,OUT013,1762.889354069681
FDJ48,OUT049,4065.025012245533
DRB13,OUT027,5155.12757669744
FDV59,OUT017,3741.6057810610214
FDL32,OUT035,1828.0735220562503
FDZ12,OUT035,2268.02959378292
NCR06,OUT027,1178.3304961986626
FDP51,OUT017,1936.6203733526227
FDY22,OUT013,2262.4568870658677
FDZ38,OUT049,2878.746155708853
NCO54,OUT035,971.5436811716403
FDR23,OUT035,2911.895386754439
FDM38,OUT049,942.4434526676523
FDS25,OUT013,1813.165607531514
FDZ22,OUT013,1289.617634662363
FDZ20,OUT019,1133.4969017851154
FDD45,OUT010,307.6207094217262
FDN03,OUT049,4079.5399732409874
NCW30,OUT046,3731.421669420244
FDY24,OUT027,1631.3479901081348
FDJ26,OUT019,575.6573675804675
FDM15,OUT049,2470.7837339644548
NCW54,OUT027,1697.3963037753263
FDA23,OUT045,1588.1004078756182
FDA39,OUT019,47.140368703840835
FDZ12,OUT017,2354.410878351909
NCB42,OUT046,1839.6177927413148
FDL16,OUT046,759.6576083680939
FDO24,OUT019,512.0566984907887
NCP42,OUT046,3086.811986817702
FDR19,OUT018,2067.8168363363498
DRL01,OUT045,3823.6165267521183
FDV37,OUT046,3234.1705693369013
FDI41,OUT010,485.37164775992903
FDF58,OUT049,1060.5326484351638
NCF43,OUT018,1890.1032800458831
FDN02,OUT049,3392.0598911190737
NCP41,OUT035,1825.764464461783
NCY17,OUT027,1293.3981189066092
FDL58,OUT027,6049.904975570519
NCA30,OUT027,5019.723671674852
FDE46,OUT018,2120.428917020045
FDY38,OUT035,3874.77945307485
NCH29,OUT027,2517.910255772511
FDO20,OUT045,3972.7246407329876
FDP44,OUT018,1403.3684818621043
FDM02,OUT027,2403.381125424807
FDJ14,OUT027,2122.9845001751705
FDH04,OUT010,302.4301247578726
DRK23,OUT046,4127.080871272227
NCW05,OUT046,1673.476504139659
FDF12,OUT049,2351.095688737795
FDL51,OUT019,584.3138000204199
FDN03,OUT018,3521.201077268926
DRJ37,OUT049,2385.11113518789
FDM12,OUT019,546.8183125039919
FDA16,OUT045,3711.2323511854597
NCB07,OUT017,3312.0974841152465
NCI17,OUT019,251.00672981178747
FDR51,OUT046,2366.452499241755
FDJ55,OUT045,3839.4694000306167
NCZ17,OUT013,683.0163541149167
FDU25,OUT013,960.5304063695121
NCG18,OUT045,1703.2494701323978
DRM11,OUT017,4271.031281992763
FDH16,OUT035,1498.3074643377813
FDZ04,OUT018,827.7061569600809
NCX53,OUT035,2400.670675572747
FDX38,OUT027,1356.31790280495
FDX09,OUT046,2835.191796506233
NCW05,OUT018,1464.6394641836391
NCS41,OUT017,3190.931563694974
FDI26,OUT046,2935.3568901525496
NCZ41,OUT027,3215.7020507595093
NCK06,OUT046,1967.9453445206307
FDX23,OUT027,2542.6010492619816
NCA42,OUT046,2511.9913512192115
FDC20,OUT049,874.8602067953209
DRC49,OUT018,1954.1487129004472
FDX01,OUT013,1849.076201445867
FDC08,OUT045,3690.6616526324315
FDC02,OUT017,4599.780050006877
FDK10,OUT045,2971.7338428606217
DRC24,OUT013,2424.919375686346
FDW16,OUT019,261.6546347102094
NCU06,OUT018,3299.718585479648
DRA59,OUT045,3091.6305524344825
FDR24,OUT019,263.6349861082396
DRL35,OUT018,532.8899459916579
FDA49,OUT013,1290.3584558346079
NCC55,OUT046,681.4140730534323
DRD24,OUT019,390.55915310238225
NCE55,OUT049,2860.81873286928
FDT33,OUT045,2824.534199538776
NCT53,OUT013,2579.5020068654867
FDS26,OUT046,3848.0575223288934
FDL22,OUT018,1279.7688065668137
FDP44,OUT017,1753.9021982111735
FDC52,OUT018,2090.279286039837
FDI53,OUT010,514.344753957921
FDZ23,OUT046,3061.3918679858484
NCT18,OUT013,3088.199750674368
FDR13,OUT046,1867.6055108853855
FDB09,OUT010,389.1691247253216
FDZ60,OUT013,1656.0057469382969
FDB11,OUT046,3705.446495213055
FDC10,OUT018,1611.855701070785
FDW56,OUT035,3234.978801615209
FDK14,OUT027,2186.816312671212
DRE27,OUT027,2554.6161920610434
FDA38,OUT017,3885.1931536134034
FDT11,OUT045,3180.192896355576
FDP15,OUT035,4323.263816414974
FDV27,OUT035,1461.622880113959
FDS36,OUT027,2859.9941623941495
FDY40,OUT027,1360.6518228688924
NCF19,OUT049,792.7252066409509
FDF53,OUT045,3004.291870597386
FDS14,OUT027,3952.8746284800477
FDE56,OUT046,1013.1299668295795
FDZ19,OUT035,2900.262938811338
FDZ46,OUT013,1769.8535727135902
FDR16,OUT046,3466.4855101754188
FDG29,OUT018,513.7164075206244
NCE30,OUT017,3631.065903277064
FDZ40,OUT046,819.8425894241745
FDG58,OUT018,2187.0115432832154
DRH03,OUT013,1467.8537265515654
FDZ47,OUT045,1530.801192711688
FDV04,OUT018,2234.1676434162187
FDZ10,OUT018,1764.5278901783622
FDG46,OUT017,1937.7137019707345
NCF07,OUT045,1578.8431319664382
FDY44,OUT035,3382.183556771964
FDB21,OUT013,3910.939181156368
FDS20,OUT035,3124.1048806957647
FDS49,OUT049,1242.1901513454509
FDX55,OUT027,5733.350943515062
NCQ02,OUT018,2714.9783968613438
FDR25,OUT013,3934.532560932359
DRG39,OUT045,833.1080953783011
FDB46,OUT046,3422.7501552035856
NCC30,OUT018,2610.298119303218
FDE58,OUT035,1896.0969158340538
FDC05,OUT019,572.1755170646528
FDY15,OUT046,2421.912623688031
FDG14,OUT046,2402.5701066756524
FDL08,OUT049,4234.083027046616
FDQ47,OUT013,725.4199544429983
FDN12,OUT035,1779.8294290653178
FDW10,OUT013,2617.475111009034
FDD02,OUT035,1903.5347476692803
FDX35,OUT010,861.9400212461663
FDT35,OUT046,2688.4382253019617
DRN47,OUT019,602.344748694277
FDB11,OUT010,803.0498114209873
FDN20,OUT045,2728.173270753663
FDB59,OUT035,3477.343114920528
FDJ58,OUT045,2821.197708127127
FDU60,OUT046,2715.897059543291
FDS03,OUT049,1124.1623499376644
FDU40,OUT019,555.6763121721456
DRH15,OUT049,744.377845585577
FDD04,OUT027,3638.6112290762553
FDQ01,OUT046,3782.8076370439744
FDF28,OUT035,2138.228343037534
FDD22,OUT010,386.7656086620729
FDY19,OUT046,1815.0175928697279
FDN33,OUT035,1558.4832296234729
FDV36,OUT035,2127.373501151337
FDW01,OUT010,505.7772309524996
FDJ28,OUT049,3195.5255968816155
FDB17,OUT035,3072.6228713002824
FDM40,OUT049,2142.6421006471132
FDV46,OUT045,2260.831650514023
FDQ44,OUT049,1832.6815373905752
NCD42,OUT046,741.3689436032317
DRH37,OUT046,2587.9014445967396
FDR10,OUT018,2379.9549076232643
NCD06,OUT027,1289.943420505988
FDI53,OUT046,2550.7067693259232
